cs_year,complaint,date_occur,crime,description,ileads_address,ileads_street,neighborhood,region,gw_source,gw_address,gw_score,x,y
2018,18-031456,07/08/2018 19:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,533,CLARA AVE,47,Forest Park,NA,NA,NA,-90.2828092901082,38.65215152201782
2018,18-031516,07/08/2018 20:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,ARSENAL ST / MISSOURI AVE,22,Southeast,NA,NA,NA,-90.22199360137644,38.59868054255039
2018,18-031531,07/08/2018 20:00,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,112,BELLERIVE BLVD,1,South,NA,NA,NA,-90.24325661056362,38.56115308398754
2018,18-033404,07/08/2018 20:30,64701,LARCENY-FROM MTR VEH UNDER $500,3701,LINDELL BLVD,77,Midtown,NA,NA,NA,-90.23668790438445,38.63846728029069
2018,18-031414,07/08/2018 20:45,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2800,WATSON RD,11,South,NA,NA,NA,-90.28930190209368,38.60966202509571
2018,18-031399,07/08/2018 20:48,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031399,07/08/2018 20:48,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7805,S BROADWAY,2,South,NA,NA,NA,-90.25990161698918,38.546013701444636
2018,18-031571,07/08/2018 21:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,BATES ST / S GRAND BLVD,1,South,NA,NA,NA,-90.25419594370794,38.56860243967143
2018,18-031408,07/08/2018 21:10,64701,LARCENY-FROM MTR VEH UNDER $500,0,MANCHESTER AVE / TALMAGE AVE,39,Midtown,NA,NA,NA,-90.25167668854132,38.62767838877233
2018,18-031401,07/08/2018 21:10,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,6105,SOUTHWEST AVE,11,South,NA,NA,NA,-90.2909541086289,38.61122193117313
2018,18-031420,07/08/2018 21:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",700,S BROADWAY,35,Downtown,NA,NA,NA,-90.1920090504338,38.61971615861857
2018,18-035415,07/08/2018 21:30,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4011,JUNIATA ST,15,South,NA,NA,NA,-90.25305590687061,38.60205082179578
2018,18-031984,07/08/2018 22:00,69702,LARCENY-ALL OTHER UNDER $500,5861,RIDGE AVE,78,North NonHayden,NA,NA,NA,-90.28295048130971,38.670692146661175
2018,18-031453,07/08/2018 23:00,64701,LARCENY-FROM MTR VEH UNDER $500,1015,PARK AVE,34,Downtown,NA,NA,NA,-90.2012116054875,38.61422895037392
2018,18-031410,07/08/2018 23:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,612,OLIVE ST,35,Downtown,NA,NA,NA,-90.1908784947422,38.62803606059352
2018,18-031491,07/08/2018 23:00,64701,LARCENY-FROM MTR VEH UNDER $500,1706,OREGON PL,31,Midtown,NA,NA,NA,-90.22657511488832,38.61515318547775
2018,18-031432,07/08/2018 23:00,64701,LARCENY-FROM MTR VEH UNDER $500,3845,BOWEN ST,3,South,NA,NA,NA,-90.26264931042108,38.56714750688683
2018,18-031412,07/08/2018 23:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,800,S SARAH ST,39,Midtown,NA,NA,NA,-90.24937557204277,38.630457845787205
2018,18-031417,07/09/2018 00:34,61601,"LARCENY-PICKPOCKET $500-$24,999",4573,LACLEDE AVE,38,Midtown,NA,NA,NA,-90.26152994479857,38.64046740797465
2018,18-033985,07/09/2018 01:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",3037,OLIVE ST,37,Midtown,NA,NA,NA,-90.22332283524499,38.63541867570094
2018,18-050279,07/09/2018 01:00,65701,LARCENY-MTR VEH PARTS UNDER $500,5800,HIGHLANDS PLAZA DR W,41,Forest Park,NA,NA,NA,-90.28228043358949,38.628807501935455
2018,18-032759,07/09/2018 01:00,63701,LARCENY-SHOPLIFT UNDER $500,3225,HAMPTON AVE,9,South,NA,NA,NA,-90.29199303010554,38.60387841318545
2018,18-031419,07/09/2018 01:25,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1127,HICKORY ST,34,Downtown,NA,NA,NA,-90.20174597709709,38.61677853150709
2018,18-031444,07/09/2018 03:36,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",730,CAMPBELL AVE,79,North NonHayden,NA,NA,NA,-90.2204438261551,38.68916563869964
2018,18-031431,07/09/2018 04:30,64701,LARCENY-FROM MTR VEH UNDER $500,200,N 4TH ST,35,Downtown,NA,NA,NA,-90.18737163724641,38.62707390942259
2018,18-031423,07/09/2018 04:46,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4673,EVANS AVE,54,North NonHayden,NA,NA,NA,-90.25405605071495,38.65921199878767
2018,18-031424,07/09/2018 04:50,52222,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,1330,AUBERT AVE,53,North NonHayden,NA,NA,NA,-90.26000139275111,38.66113000697215
2018,18-031448,07/09/2018 05:30,51321,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,1543,MCLARAN AVE,73,North NonHayden,NA,NA,NA,-90.24137266756156,38.716043842907865
2018,18-031680,07/09/2018 05:30,67701,LARCENY-FROM BUILDING UNDER $500,3421,GASCONADE ST,16,Southeast,NA,NA,NA,-90.24144991481496,38.582622962363324
2018,18-031426,07/09/2018 05:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,OREGON AVE / SIDNEY ST,24,South,NA,NA,NA,-90.22828962267457,38.606735417945615
2018,18-031558,07/09/2018 06:00,67701,LARCENY-FROM BUILDING UNDER $500,5507,LOUISIANA AVE,1,South,NA,NA,NA,-90.25165053707892,38.56865033844599
2018,19-032682,07/09/2018 07:00,69702,LARCENY-ALL OTHER UNDER $500,1213,HADLEY ST,62,North NonHayden,NA,NA,NA,-90.19401769307939,38.63769071464451
2018,18-031712,07/09/2018 07:00,69702,LARCENY-ALL OTHER UNDER $500,5347,NAGEL AVE,6,South,NA,NA,NA,-90.29269265181884,38.57159946125954
2018,18-031466,07/09/2018 07:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3834,ARSENAL ST,15,South,NA,NA,NA,-90.24739875313368,38.60301355386364
2018,18-031575,07/09/2018 07:30,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2653,ALLEN AVE,24,South,NA,NA,NA,-90.22349148059524,38.61256476863665
2018,18-031436,07/09/2018 07:53,38111,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,3310,S GRAND BLVD,25,South,NA,NA,NA,-90.24288145164323,38.597234509166874
2018,18-031442,07/09/2018 08:05,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5935,DELMAR BLVD,48,North NonHayden,NA,NA,NA,-90.29186615884093,38.65504295516557
2018,18-031579,07/09/2018 09:00,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2021,MAURY AVE,13,South,NA,NA,NA,-90.26276176334292,38.6153612045611
2018,18-033364,07/09/2018 09:18,51122,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4000,BURGEN AVE,3,South,NA,NA,NA,-90.26401740957702,38.57200703308786
2018,18-031574,07/09/2018 09:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6668,WELLS DR,82,Forest Park,NA,NA,NA,-90.29966977029439,38.63489332429723
2018,18-031481,07/09/2018 09:30,65701,LARCENY-MTR VEH PARTS UNDER $500,901,RUSSELL BLVD,21,Southeast,NA,NA,NA,-90.20506663682524,38.60672312812261
2018,18-032714,07/09/2018 09:38,69702,LARCENY-ALL OTHER UNDER $500,2751,ANN AVE,24,South,NA,NA,NA,-90.22605509397685,38.6109946358961
2018,18-031461,07/09/2018 09:43,51122,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2501,N SARAH ST,57,North Hayden,NA,NA,NA,-90.23419545408301,38.65677412512012
2018,18-031521,07/09/2018 10:15,69702,LARCENY-ALL OTHER UNDER $500,0,TOWER GROVE PARK,NA,NA,NA,NA,NA,NA,NA
2018,18-031463,07/09/2018 10:20,63701,LARCENY-SHOPLIFT UNDER $500,6411,GRAVOIS AVE,6,South,NA,NA,NA,-90.28111730325598,38.57404672176525
2018,18-031605,07/09/2018 10:30,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4500,BEACON AVE,72,North Hayden,NA,NA,NA,-90.2571144216911,38.69133717167253
2018,18-032041,07/09/2018 11:00,67701,LARCENY-FROM BUILDING UNDER $500,1124,S 11TH ST,34,Downtown,NA,NA,NA,-90.20145753567071,38.617802025450004
2018,18-031476,07/09/2018 11:15,66601,"LARCENY-BICYCLES $500 - $24,999",3121,TEXAS AVE,30,Southeast,NA,NA,NA,-90.22586857498669,38.59866497002126
2018,18-031488,07/09/2018 11:50,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,6574,MANCHESTER AVE,10,South,NA,NA,NA,-90.29982209087652,38.61939559249807
2018,18-031830,07/09/2018 12:00,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3930,LABADIE AVE,56,North Hayden,NA,NA,NA,-90.22725241137445,38.65929535960407
2018,18-032092,07/09/2018 12:00,67701,LARCENY-FROM BUILDING UNDER $500,5149,LEXINGTON AVE,52,North Hayden,NA,NA,NA,-90.256459454823,38.676598590783826
2018,18-034965,07/09/2018 12:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",5807,VIVIAN AVE,73,North NonHayden,NA,NA,NA,-90.24772249030275,38.7104231682087
2018,18-033252,07/09/2018 12:00,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,8450,GAST PL,74,North NonHayden,NA,NA,NA,-90.23189231200848,38.71683526882097
2018,18-031855,07/09/2018 12:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,3903,FOLSOM AVE,28,Midtown,NA,NA,NA,-90.24470293034649,38.62057615390371
2018,18-033912,07/09/2018 12:00,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3009,DAKOTA ST,17,Southeast,NA,NA,NA,-90.23730329584008,38.57476033042584
2018,18-031666,07/09/2018 12:25,65701,LARCENY-MTR VEH PARTS UNDER $500,3157,SUBLETTE AVE,13,South,NA,NA,NA,-90.28179235119657,38.60388729682686
2018,18-031495,07/09/2018 12:30,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,3654,S GRAND BLVD,19,Southeast,NA,NA,NA,-90.24358380511185,38.59042063499325
2018,18-033433,07/09/2018 12:45,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,N BROADWAY / E TAYLOR AVE,79,North NonHayden,NA,NA,NA,-90.22060463775344,38.686282836864606
2018,18-031535,07/09/2018 14:00,64701,LARCENY-FROM MTR VEH UNDER $500,1601,S JEFFERSON AVE,31,Midtown,NA,NA,NA,-90.22184038463382,38.61598227944397
2018,18-031515,07/09/2018 14:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6718,GOVERNMENT DR,82,Forest Park,NA,NA,NA,-90.30108579786096,38.634794141291806
2018,18-031512,07/09/2018 14:00,69702,LARCENY-ALL OTHER UNDER $500,2624,LOUISIANA AVE,25,South,NA,NA,NA,-90.23639146048895,38.60679239179511
2018,18-031685,07/09/2018 14:15,67701,LARCENY-FROM BUILDING UNDER $500,1641,S KINGSHIGHWAY BLVD,12,South,NA,NA,NA,-90.26722545670707,38.61961811787245
2018,18-031527,07/09/2018 14:46,52122,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED,6154,W FLORISSANT AVE,76,North Hayden,NA,NA,NA,-90.25443579529309,38.71196417007965
2018,18-031623,07/09/2018 16:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,BELT AVE / PERSHING AVE,47,Forest Park,NA,NA,NA,-90.27824459987276,38.648015852463196
2018,18-031704,07/09/2018 16:13,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,CLAYTON AVE / I 64 WESTBOUND,44,Forest Park,NA,NA,NA,-90.30295493516975,38.63171638105069
2018,18-031538,07/09/2018 16:18,63701,LARCENY-SHOPLIFT UNDER $500,1225,UNION BLVD,48,North NonHayden,NA,NA,NA,-90.27262647115516,38.660408342295106
2018,18-031554,07/09/2018 16:20,38311,ROBBERY CARJACKING /OTHR WEPN USED/SUCCESSFUL,1512,SALISBURY ST,65,North NonHayden,NA,NA,NA,-90.20063829871378,38.660529089017636
2018,18-031540,07/09/2018 16:32,63701,LARCENY-SHOPLIFT UNDER $500,8971,HALLS FERRY RD,74,North NonHayden,NA,NA,NA,-90.23902673459888,38.72071211482799
2018,18-031539,07/09/2018 16:50,71030,AUTO THEFT-PERM RETNT/JOY RIDE,2600,CHOUTEAU AVE,31,Midtown,NA,NA,NA,-90.21893211323454,38.622032837709526
2018,18-031809,07/09/2018 17:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4145,E CARTER AVE,68,North Hayden,NA,NA,NA,-90.22220066184951,38.673081627828275
2018,18-031715,07/09/2018 17:00,51122,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1512,SALISBURY ST,65,North NonHayden,NA,NA,NA,-90.20063829871378,38.660529089017636
2018,18-031684,07/09/2018 17:00,73413,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4042,N FLORISSANT AVE,65,North NonHayden,NA,NA,NA,-90.2069883293003,38.66405443151072
2018,18-031904,07/09/2018 17:00,65701,LARCENY-MTR VEH PARTS UNDER $500,2023,MENARD ST,21,Southeast,NA,NA,NA,-90.20774618477047,38.60750420262135
2018,18-031838,07/09/2018 17:00,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5267,POTOMAC ST,14,South,NA,NA,NA,-90.28032847021383,38.598293834387356
2018,18-031560,07/09/2018 17:10,64701,LARCENY-FROM MTR VEH UNDER $500,200,N 4TH ST,35,Downtown,NA,NA,NA,-90.18737163724641,38.62707390942259
2018,18-031705,07/09/2018 17:45,69702,LARCENY-ALL OTHER UNDER $500,1044,MELVIN AVE,74,North NonHayden,NA,NA,NA,-90.23507490539707,38.723907664625244
2018,18-031619,07/09/2018 18:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1411,PARK AVE,33,Downtown,NA,NA,NA,-90.20584163234072,38.615586184301414
2018,18-032236,07/09/2018 18:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4942,NAGEL AVE,6,South,NA,NA,NA,-90.2889378933932,38.56892478641683
2018,18-031567,07/09/2018 18:35,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,820,PINE ST,35,Downtown,NA,NA,NA,-90.19344214450578,38.62757599954567
2018,18-032153,07/09/2018 18:45,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7900,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.23000000903262,38.70771184528203
2018,18-031896,07/09/2018 19:00,65701,LARCENY-MTR VEH PARTS UNDER $500,5709,ST LOUIS AVE,50,North Hayden,NA,NA,NA,-90.2720637671311,38.67938143240287
2018,18-031581,07/09/2018 19:45,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,2703,KEOKUK ST,16,Southeast,NA,NA,NA,-90.22971255408673,38.58489205283616
2018,18-031620,07/09/2018 20:00,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",3276,JANUARY AVE,14,South,NA,NA,NA,-90.28808828820073,38.60250118634409
2018,18-031632,07/09/2018 21:00,64701,LARCENY-FROM MTR VEH UNDER $500,4141,COOK AVE,58,North NonHayden,NA,NA,NA,-90.24002311339098,38.6501613444835
2018,18-031760,07/09/2018 21:00,64701,LARCENY-FROM MTR VEH UNDER $500,2901,HENRIETTA ST,31,Midtown,NA,NA,NA,-90.22783514584219,38.61680367832689
2018,18-031586,07/09/2018 21:05,67701,LARCENY-FROM BUILDING UNDER $500,4906,LACLEDE AVE,38,Midtown,NA,NA,NA,-90.26245767914206,38.640169990504965
2018,18-031594,07/09/2018 21:12,10000,HOMICIDE,3215,BAILEY AVE,67,North NonHayden,NA,NA,NA,-90.21361671341869,38.663010929415925
2018,18-031592,07/09/2018 21:17,43203,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,0,NATURAL BRIDGE AVE / UNION BLV,70,North Hayden,NA,NA,NA,-90.25821170400403,38.6792767309141
2018,18-031588,07/09/2018 21:20,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,8410,S BROADWAY,2,South,NA,NA,NA,-90.26438876246776,38.54129482121986
2018,18-031707,07/09/2018 21:30,65701,LARCENY-MTR VEH PARTS UNDER $500,6019,MINNESOTA AVE,1,South,NA,NA,NA,-90.24742039506748,38.55987978195436
2018,18-034064,07/09/2018 22:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,4155,LAFAYETTE AVE,28,Midtown,NA,NA,NA,-90.25222841244847,38.61861251922915
2018,18-031616,07/09/2018 22:15,64701,LARCENY-FROM MTR VEH UNDER $500,500,N KINGSHIGHWAY BLVD,38,Midtown,NA,NA,NA,-90.26333660396752,38.65002685577725
2018,18-031604,07/10/2018 00:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4307,E FAIRFAX CT,58,North NonHayden,NA,NA,NA,-90.24616457386323,38.65076245647452
2018,18-031609,07/10/2018 00:36,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,UNKNOWN,NA,NA,NA,NA,NA,NA,NA
2018,18-031611,07/10/2018 01:33,52212,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4487,NATURAL BRIDGE AVE,69,North Hayden,NA,NA,NA,-90.23883277129687,38.67122253162172
2018,18-031742,07/10/2018 02:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2851,GRAVOIS AVE,24,South,NA,NA,NA,-90.22807450559255,38.60281372896426
2018,18-031613,07/10/2018 02:25,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,8900,HALLS FERRY RD,74,North NonHayden,NA,NA,NA,-90.23783593568918,38.71940515913907
2018,18-031613,07/10/2018 02:25,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,8900,HALLS FERRY RD,74,North NonHayden,NA,NA,NA,-90.23783593568918,38.71940515913907
2018,18-031755,07/10/2018 03:00,64701,LARCENY-FROM MTR VEH UNDER $500,421,N 8TH ST,35,Downtown,NA,NA,NA,-90.19214084702415,38.63006862197223
2018,18-031625,07/10/2018 03:20,51211,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,2231,JULES ST,23,South,NA,NA,NA,-90.21913474200241,38.60830918837939
2018,18-031648,07/10/2018 03:57,69702,LARCENY-ALL OTHER UNDER $500,4064,ALMA AVE,4,South,NA,NA,NA,-90.2722852864713,38.56632885865563
2018,18-031802,07/10/2018 04:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,344,CHRISTIAN AVE,74,North NonHayden,NA,NA,NA,-90.22786542072637,38.708371400479436
2018,18-031617,07/10/2018 04:45,82000,ARSON-2ND DEGREE/SUCCESS,5414,DR MARTIN LUTHER KING DR,78,North NonHayden,NA,NA,NA,-90.27133290191867,38.66753144446439
2018,18-031621,07/10/2018 05:50,51221,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,5342,PAGE BLVD,48,North NonHayden,NA,NA,NA,-90.27373559969632,38.661407257058656
2018,18-031734,07/10/2018 06:30,69702,LARCENY-ALL OTHER UNDER $500,3937,LINCOLN AVE,56,North Hayden,NA,NA,NA,-90.22929969926972,38.656694250530414
2018,18-031638,07/10/2018 07:00,67701,LARCENY-FROM BUILDING UNDER $500,4660,CHIPPEWA ST,5,South,NA,NA,NA,-90.27204527008027,38.59026260070108
2018,18-031722,07/10/2018 07:05,67601,"LARCENY-FROM BUILDING $500 - $24,999",901,N 1ST ST,35,Downtown,NA,NA,NA,-90.18332198222137,38.631994685492145
2018,18-031626,07/10/2018 07:30,69702,LARCENY-ALL OTHER UNDER $500,300,S 18TH ST,36,Downtown,NA,NA,NA,-90.20695430280067,38.62667151769177
2018,18-031660,07/10/2018 07:55,69702,LARCENY-ALL OTHER UNDER $500,4012,DOVER PL,3,South,NA,NA,NA,-90.26510372622614,38.571394949448994
2018,18-031827,07/10/2018 08:00,65701,LARCENY-MTR VEH PARTS UNDER $500,2106,S 11TH ST,21,Southeast,NA,NA,NA,-90.20844329147948,38.60707208478401
2018,18-031627,07/10/2018 08:04,69702,LARCENY-ALL OTHER UNDER $500,476,N KINGSHIGHWAY BLVD,38,Midtown,NA,NA,NA,-90.26345601154388,38.648854593033604
2018,18-031628,07/10/2018 08:07,63701,LARCENY-SHOPLIFT UNDER $500,1314,GRAVOIS AVE,21,Southeast,NA,NA,NA,-90.21128619187405,38.608496032370205
2018,18-031630,07/10/2018 08:10,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,2119,E OBEAR AVE,66,North NonHayden,NA,NA,NA,-90.21082678729492,38.67042348978929
2018,18-031659,07/10/2018 09:00,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4744,ANDERSON AVE,69,North Hayden,NA,NA,NA,-90.24023702984941,38.68012511477715
2018,18-031642,07/10/2018 09:00,67701,LARCENY-FROM BUILDING UNDER $500,4044,E IOWA AVE,16,Southeast,NA,NA,NA,-90.23055600586368,38.58152747374166
2018,18-031814,07/10/2018 09:00,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",2023,UTAH ST,22,Southeast,NA,NA,NA,-90.22135646858324,38.59486492455778
2018,18-031677,07/10/2018 10:30,21000,RAPE -- FORCIBLE,6000,CLEMENS AVE,48,North NonHayden,"city api, batch",6000 Clemens Ave,100,-90.29323521068362,38.65719267432398
2018,18-031653,07/10/2018 10:35,67701,LARCENY-FROM BUILDING UNDER $500,5701,DELMAR BLVD,48,North NonHayden,NA,NA,NA,-90.28496844694595,38.65437695257088
2018,18-032875,07/10/2018 11:00,69702,LARCENY-ALL OTHER UNDER $500,2350,MCCAUSLAND AVE,10,South,NA,NA,NA,-90.30882297869053,38.61518466059363
2018,18-031698,07/10/2018 12:00,21000,RAPE -- FORCIBLE,2800,BELT AVE,50,North Hayden,"city api, batch","2800 Belt Ave, 63120",100,-90.26825051511017,38.67482382590523
2018,18-032989,07/10/2018 12:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",3106,N 13TH ST,65,North NonHayden,NA,NA,NA,-90.19568789499593,38.65485700631718
2018,18-031683,07/10/2018 12:15,43025,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,3606,PARIS AVE,56,North Hayden,NA,NA,NA,-90.23769440162702,38.66920998497718
2018,18-050910,07/10/2018 12:58,63701,LARCENY-SHOPLIFT UNDER $500,2851,GRAVOIS AVE,24,South,NA,NA,NA,-90.22807450559255,38.60281372896426
2018,18-036289,07/10/2018 13:00,67601,"LARCENY-FROM BUILDING $500 - $24,999",4910,MAFFITT PL,55,North Hayden,NA,NA,NA,-90.25452355985622,38.66855180168566
2018,18-031711,07/10/2018 13:19,69602,"LARCENY-ALL OTHER $500 - $24,999",4342,ALDINE AVE,57,North Hayden,NA,NA,NA,-90.24416886647225,38.65690070671228
2018,18-031689,07/10/2018 13:20,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,0,BIRCHER BLVD / UNION BLVD,71,North Hayden,NA,NA,NA,-90.25042475812339,38.68887375103327
2018,18-031689,07/10/2018 13:20,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,0,BIRCHER BLVD / UNION BLVD,71,North Hayden,NA,NA,NA,-90.25042475812339,38.68887375103327
2018,18-031701,07/10/2018 13:20,69702,LARCENY-ALL OTHER UNDER $500,6510,N BROADWAY,79,North NonHayden,NA,NA,NA,-90.22169410917805,38.68955853722657
2018,18-031690,07/10/2018 13:26,63701,LARCENY-SHOPLIFT UNDER $500,2321,MCCAUSLAND AVE,10,South,NA,NA,NA,-90.30973585624517,38.61474954565426
2018,18-031692,07/10/2018 13:35,69702,LARCENY-ALL OTHER UNDER $500,2543,N GRAND BLVD,59,North NonHayden,NA,NA,NA,-90.22282239423949,38.65363936291925
2018,18-031696,07/10/2018 13:45,63701,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,North Hayden,NA,NA,NA,-90.25942625453013,38.67852960543701
2018,18-031729,07/10/2018 13:58,63701,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,North Hayden,NA,NA,NA,-90.25942625453013,38.67852960543701
2018,18-031708,07/10/2018 14:15,63701,LARCENY-SHOPLIFT UNDER $500,2500,S JEFFERSON AVE,23,South,NA,NA,NA,-90.2224365139014,38.606512990844074
2018,18-032087,07/10/2018 14:30,67701,LARCENY-FROM BUILDING UNDER $500,3531,IOWA AVE,19,Southeast,NA,NA,NA,-90.22980853308883,38.59102121000949
2018,18-031833,07/10/2018 15:00,69602,"LARCENY-ALL OTHER $500 - $24,999",4821,N 20TH ST,66,North NonHayden,NA,NA,NA,-90.20985742022278,38.67194780891026
2018,18-035052,07/10/2018 15:00,67601,"LARCENY-FROM BUILDING $500 - $24,999",5001,LOUISIANA AVE,16,Southeast,NA,NA,NA,-90.24895277852907,38.5718718966443
2018,18-031828,07/10/2018 16:00,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4122,W BELLE PL,58,North NonHayden,NA,NA,NA,-90.24159450134331,38.64776215412458
2018,18-031807,07/10/2018 17:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4000,W BELLE PL,58,North NonHayden,NA,NA,NA,-90.24098169228125,38.647483461855984
2018,18-035911,07/10/2018 17:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8021,WADDELL AVE,4,South,NA,NA,NA,-90.27445616159223,38.5517965274253
